wi0,wi1,wi2,wi3,wi4,wi5,wi6,wi7,wi8,wi9,wi10,wi11,wi12,wi13,wi14,wi15,wi16,wi17,wi18,wi19,wi20,wi21,wi22,wi23,wi24,wi25,wi26,wi27,wi28,wi29,wi30,wi31,wi32,wi33,wi34,wi35,wi36,wi37,wi38,wi39,wi40,wi41,wi42,wi43,wi44,wi45,wi46,wi47,wi48,wi49,wi50,wi51,wi52,wi53,wi54,wi55,wi56,wi57,wi58,wi59,wi60,wi61,wi62,wi63,wi64,wi65,wi66,wi67,wi68,wi69,wi70,wi71,wi72,wi73,wi74,wi75,wi76,wi77,wi78,wi79,wi80,wi81,wi82,wi83,wi84,wi85,wi86,wi87,wi88,wi89,wi90,wi91,wi92,wi93,wi94,wi95,wi96,wi97,wi98,wi99,wi100,wi101,wi102,wi103,wi104,wi105,wi106,wi107,wi108,wi109,wi110,wi111,wi112,wi113,wi114,wi115,wi116,wi117,wi118,wi119,wi120,wi121,wi122,wi123,wi124,wi125,wi126,wi127,wi128,wi129,wi130,wi131,wi132,wi133,wi134,wi135,wi136,wi137,wi138,wi139,wi140,wi141,wi142,wi143,wi144,wi145,wi146,wi147,wi148,wi149,wi150,wi151,wi152,wi153,wi154,wi155,wi156,wi157,wi158,wi159,wi160,wi161,wi162,wi163,wi164,wi165,wi166,wi167,wi168,wi169,wi170,wi171,wi172,wi173,wi174,wi175,wi176,wi177,wi178,wi179,wi180,wi181,wi182,wi183,wi184,wi185,wi186,wi187,wi188,wi189,wi190,wi191,wi192,wi193,wi194,wi195,wi196,wi197,wi198,wi199,wi200,wi201,wi202,wi203,wi204,wi205,wi206,wi207,wi208,wi209,wi210,wi211,wi212,wi213,wi214,wi215,wi216,wi217,wi218,wi219,wi220,wi221,wi222,wi223,wi224,wi225,wi226,wi227,wi228,wi229,wi230,wi231,wi232,wi233,wi234,wi235,wi236,wi237,wi238,wi239,wi240,wi241,wi242,wi243,wi244,wi245,wi246,wi247,wi248,wi249,wi250,wi251,wi252,wi253,wi254,wi255
0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,8.0,4.0,4.0,0.0,2.0,0.0,1.0,0.0,2.0,4.0,1.0,1.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,12.0,0.0,3.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,2.0,1.0,4.0,0.0,2.0,3.0,1.0,3.0,0.0,2.0,9.0,9.0,1.0,2.0,1.0,0.0,1.0,13.0,6.0,9.0,9.0,1.0,1.0,1.0,11.0,4.0,3.0,7.0,2.0,0.0,1.0,0.0,0.0,4.0,11.0,9.0,10.0,15.0,11.0,23.0,8.0,7.0,3.0,3.0,0.0,0.0,2.0,1.0,4.0,7.0,4.0,6.0,126.0,14.0,15.0,3.0,0.0,1.0,1.0,9.0,2.0,0.0,2.0,1.0,4.0,15.0,135.0,8.0,20.0,19.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,8.0,3.0,6.0,33.0,7.0,24.0,33.0,69.0,34.0,2.0,6.0,6.0,2.0,0.0,3.0,17.0,6.0,1.0,2.0,10.0,11.0,36.0,43.0,28.0,39.0,10.0,2.0,4.0,1.0,0.0,7.0,9.0,6.0,1.0,3.0,11.0,7.0,24.0,26.0,12.0,10.0,24.0,1.0,5.0,4.0,8.0,5.0,4.0,1.0,3.0,2.0,2.0,12.0,44.0,22.0,7.0,12.0,26.0,35.0,19.0,18.0,22.0,0.0,0.0,0.0,0.0,0.0,23.0,8.0,50.0,12.0,8.0,41.0,18.0,13.0,10.0,21.0,14.0,1.0,0.0,0.0,0.0,2.0,0.0,7.0,5.0,5.0,2.0,3.0,0.0,3.0,9.0,8.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,10.0,19.0,8.0,1.0,1.0,19.0,7.0,0.0,1.0,7.0,0.0,2.0
0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,5.0,4.0,3.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,16.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,0.0,0.0,2.0,0.0,0.0,6.0,1.0,0.0,3.0,2.0,0.0,0.0,5.0,5.0,2.0,3.0,0.0,0.0,0.0,5.0,12.0,3.0,5.0,9.0,2.0,3.0,4.0,8.0,2.0,1.0,2.0,3.0,1.0,2.0,0.0,1.0,4.0,9.0,3.0,8.0,10.0,5.0,13.0,5.0,1.0,0.0,0.0,4.0,0.0,4.0,5.0,7.0,2.0,3.0,10.0,112.0,17.0,11.0,17.0,1.0,0.0,4.0,5.0,5.0,0.0,0.0,6.0,1.0,18.0,158.0,7.0,18.0,24.0,21.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,2.0,6.0,13.0,6.0,24.0,19.0,37.0,118.0,28.0,3.0,1.0,5.0,0.0,0.0,6.0,6.0,1.0,3.0,5.0,13.0,35.0,25.0,19.0,41.0,40.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7.0,6.0,13.0,9.0,11.0,5.0,17.0,14.0,3.0,1.0,1.0,0.0,6.0,0.0,1.0,1.0,4.0,7.0,24.0,6.0,12.0,8.0,17.0,22.0,25.0,26.0,59.0,3.0,0.0,2.0,1.0,0.0,17.0,6.0,22.0,13.0,9.0,28.0,36.0,14.0,22.0,36.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,3.0,8.0,7.0,6.0,10.0,4.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,7.0,11.0,2.0,4.0,0.0,12.0,5.0,0.0,3.0,6.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,2.0,8.0,1.0,7.0,3.0,3.0,1.0,8.0,6.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,3.0,2.0,5.0,3.0,2.0,11.0,2.0,8.0,4.0,5.0,1.0,0.0,2.0,0.0,2.0,2.0,7.0,2.0,1.0,2.0,57.0,5.0,8.0,11.0,10.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,7.0,7.0,92.0,7.0,12.0,20.0,7.0,4.0,0.0,1.0,0.0,0.0,0.0,5.0,4.0,3.0,11.0,3.0,8.0,3.0,34.0,38.0,50.0,43.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,12.0,24.0,11.0,17.0,33.0,33.0,32.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,7.0,6.0,13.0,8.0,8.0,7.0,14.0,23.0,9.0,4.0,4.0,1.0,3.0,1.0,2.0,0.0,0.0,7.0,28.0,11.0,2.0,11.0,12.0,11.0,7.0,14.0,16.0,2.0,0.0,2.0,0.0,0.0,10.0,8.0,18.0,6.0,8.0,12.0,14.0,9.0,13.0,17.0,8.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,8.0,1.0,4.0,0.0,0.0,10.0,1.0,2.0,1.0,1.0,2.0,0.0,4.0,5.0,11.0,4.0,9.0,0.0,0.0,12.0,5.0,0.0,3.0,3.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,5.0,5.0,5.0,7.0,2.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,8.0,12.0,2.0,6.0,5.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,3.0,1.0,3.0,56.0,10.0,3.0,7.0,13.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,1.0,4.0,69.0,2.0,8.0,10.0,9.0,5.0,12.0,1.0,0.0,0.0,0.0,8.0,3.0,2.0,5.0,5.0,5.0,6.0,27.0,49.0,41.0,54.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,5.0,5.0,9.0,15.0,12.0,21.0,28.0,43.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,13.0,5.0,6.0,4.0,5.0,12.0,13.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,6.0,16.0,2.0,7.0,9.0,10.0,5.0,7.0,18.0,2.0,1.0,0.0,0.0,0.0,8.0,4.0,15.0,8.0,5.0,17.0,14.0,7.0,6.0,13.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0,3.0,4.0,3.0,0.0,1.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,6.0,5.0,1.0,0.0,0.0,6.0,7.0,0.0,2.0,2.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,4.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,2.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,23.0,5.0,1.0,5.0,10.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,41.0,7.0,2.0,1.0,4.0,4.0,7.0,9.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,2.0,3.0,2.0,7.0,25.0,20.0,30.0,19.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,15.0,3.0,8.0,9.0,11.0,27.0,40.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,5.0,4.0,1.0,1.0,2.0,3.0,4.0,9.0,3.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,8.0,3.0,3.0,2.0,7.0,7.0,5.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,9.0,4.0,2.0,5.0,5.0,1.0,6.0,8.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,19.0,6.0,0.0,0.0,1.0,3.0,8.0,1.0,3.0,0.0,2.0,1.0,4.0,6.0,22.0,6.0,3.0,8.0,1.0,2.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,7.0,8.0,3.0,10.0,25.0,15.0,23.0,2.0,7.0,2.0,0.0,2.0,0.0,0.0,0.0,4.0,4.0,21.0,8.0,5.0,11.0,11.0,11.0,11.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,9.0,8.0,3.0,2.0,3.0,4.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,15.0,3.0,2.0,0.0,1.0,0.0,1.0,2.0,11.0,0.0,0.0,0.0,0.0,1.0,7.0,2.0,15.0,5.0,2.0,12.0,1.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,2.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,8.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,2.0,2.0,6.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,5.0,7.0,11.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,4.0,2.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,4.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,20.0,1.0,3.0,2.0,3.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,23.0,0.0,5.0,4.0,3.0,6.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,21.0,12.0,18.0,5.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,12.0,12.0,7.0,11.0,6.0,11.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,3.0,0.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,5.0,7.0,3.0,6.0,7.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,5.0,3.0,4.0,9.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,9.0,1.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,12.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,8.0,4.0,1.0,0.0,0.0,1.0,3.0,6.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,3.0,1.0,3.0,3.0,9.0,6.0,7.0,5.0,0.0,2.0,0.0,0.0,1.0,0.0,4.0,3.0,1.0,8.0,2.0,2.0,54.0,6.0,1.0,9.0,6.0,2.0,6.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,35.0,9.0,8.0,13.0,4.0,7.0,9.0,10.0,2.0,2.0,0.0,6.0,1.0,0.0,0.0,0.0,3.0,6.0,21.0,61.0,27.0,51.0,8.0,14.0,3.0,2.0,1.0,7.0,0.0,0.0,0.0,0.0,2.0,24.0,10.0,42.0,21.0,29.0,21.0,6.0,2.0,7.0,2.0,4.0,0.0,0.0,0.0,0.0,3.0,9.0,11.0,4.0,11.0,2.0,17.0,6.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,5.0,11.0,16.0,8.0,4.0,4.0,14.0,2.0,4.0,8.0,0.0,0.0,5.0,1.0,2.0,23.0,14.0,18.0,14.0,8.0,11.0,12.0,6.0,1.0,8.0,1.0,1.0,0.0,2.0,0.0,1.0,4.0,5.0,8.0,2.0,2.0,1.0,0.0,1.0,1.0,4.0,0.0,2.0,1.0,0.0,3.0,6.0,10.0,8.0,4.0,8.0,0.0,0.0,5.0,2.0,0.0,0.0,3.0,0.0,0.0
0.0,0.0,0.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,10.0,0.0,0.0,2.0,0.0,1.0,4.0,1.0,0.0,1.0,0.0,1.0,1.0,8.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,1.0,4.0,14.0,3.0,4.0,6.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,0.0,6.0,1.0,1.0,2.0,4.0,15.0,4.0,13.0,8.0,10.0,8.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,6.0,2.0,13.0,1.0,10.0,92.0,12.0,3.0,26.0,17.0,3.0,7.0,0.0,1.0,0.0,2.0,11.0,0.0,3.0,11.0,10.0,23.0,36.0,19.0,7.0,10.0,14.0,0.0,4.0,0.0,21.0,2.0,0.0,1.0,0.0,0.0,2.0,49.0,111.0,88.0,102.0,15.0,16.0,9.0,3.0,2.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,68.0,46.0,43.0,47.0,6.0,4.0,21.0,1.0,6.0,3.0,0.0,0.0,0.0,0.0,3.0,30.0,5.0,28.0,10.0,16.0,9.0,2.0,0.0,2.0,3.0,2.0,5.0,0.0,3.0,16.0,25.0,12.0,7.0,28.0,14.0,7.0,9.0,9.0,0.0,0.0,12.0,1.0,2.0,41.0,6.0,43.0,25.0,3.0,32.0,13.0,13.0,4.0,4.0,4.0,2.0,0.0,0.0,0.0,4.0,3.0,7.0,7.0,5.0,6.0,4.0,0.0,3.0,5.0,1.0,2.0,1.0,1.0,1.0,4.0,5.0,6.0,16.0,8.0,8.0,1.0,0.0,9.0,5.0,0.0,0.0,7.0,2.0,0.0
0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,16.0,1.0,1.0,0.0,0.0,3.0,4.0,1.0,3.0,0.0,0.0,4.0,1.0,5.0,3.0,1.0,2.0,5.0,0.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,16.0,34.0,10.0,0.0,8.0,2.0,1.0,4.0,7.0,2.0,1.0,0.0,2.0,6.0,2.0,1.0,6.0,14.0,10.0,2.0,7.0,22.0,8.0,10.0,1.0,2.0,1.0,0.0,1.0,1.0,4.0,6.0,9.0,16.0,3.0,14.0,158.0,21.0,9.0,22.0,20.0,2.0,23.0,3.0,1.0,0.0,1.0,11.0,5.0,15.0,11.0,7.0,25.0,45.0,27.0,18.0,28.0,18.0,6.0,3.0,0.0,15.0,5.0,8.0,11.0,1.0,0.0,1.0,7.0,195.0,141.0,126.0,30.0,25.0,13.0,6.0,3.0,10.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,40.0,115.0,119.0,89.0,22.0,4.0,22.0,3.0,8.0,12.0,4.0,1.0,0.0,0.0,0.0,4.0,11.0,39.0,28.0,24.0,7.0,1.0,1.0,1.0,7.0,1.0,5.0,2.0,5.0,6.0,18.0,13.0,22.0,28.0,23.0,12.0,11.0,9.0,1.0,0.0,11.0,1.0,4.0,72.0,32.0,88.0,45.0,22.0,86.0,20.0,16.0,16.0,8.0,1.0,2.0,0.0,0.0,0.0,11.0,5.0,28.0,13.0,14.0,7.0,12.0,1.0,2.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,5.0,8.0,24.0,23.0,20.0,4.0,0.0,12.0,3.0,0.0,1.0,2.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,6.0,2.0,6.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,33.0,0.0,0.0,1.0,0.0,4.0,1.0,6.0,1.0,0.0,0.0,0.0,2.0,20.0,0.0,2.0,4.0,4.0,0.0,2.0,7.0,4.0,2.0,0.0,0.0,0.0,0.0,15.0,27.0,16.0,17.0,13.0,0.0,3.0,4.0,4.0,2.0,1.0,2.0,2.0,7.0,2.0,1.0,5.0,12.0,12.0,5.0,16.0,27.0,5.0,21.0,1.0,4.0,0.0,1.0,1.0,2.0,2.0,8.0,14.0,30.0,8.0,17.0,276.0,24.0,14.0,20.0,37.0,12.0,29.0,2.0,2.0,2.0,2.0,5.0,9.0,29.0,166.0,15.0,9.0,67.0,39.0,27.0,24.0,33.0,6.0,1.0,2.0,17.0,7.0,7.0,46.0,3.0,1.0,0.0,2.0,18.0,127.0,275.0,35.0,34.0,9.0,12.0,5.0,11.0,2.0,9.0,25.0,0.0,0.0,0.0,0.0,1.0,6.0,144.0,102.0,17.0,13.0,20.0,4.0,3.0,4.0,5.0,20.0,4.0,0.0,1.0,0.0,1.0,19.0,33.0,21.0,6.0,3.0,0.0,0.0,4.0,2.0,3.0,3.0,26.0,16.0,9.0,2.0,15.0,18.0,35.0,15.0,14.0,19.0,1.0,0.0,5.0,0.0,0.0,61.0,31.0,92.0,47.0,11.0,102.0,24.0,18.0,19.0,11.0,7.0,3.0,1.0,0.0,0.0,6.0,4.0,14.0,15.0,25.0,4.0,11.0,0.0,1.0,4.0,4.0,0.0,3.0,2.0,1.0,3.0,3.0,10.0,63.0,45.0,29.0,3.0,3.0,13.0,9.0,0.0,0.0,15.0,0.0,3.0
